attempt_id,user_id,exercise_id,timestamp,attempt_number,difficulty,connectivity_quality,device_type,hearts_before,is_correct,time_spent_seconds,hour_of_day,day_of_week,time_spent_outlier_flag,log1p_time_spent_seconds
1605,276,111,2026-01-05 09:06:24,1,3,0.805,mobile,1,True,41.3,9,0,False,3.744787086052232
58022,654,55,2026-03-20 14:39:34,1,2,0.902,desktop,2,True,13.5,14,4,False,2.6741486494265287
39862,733,109,2026-03-23 18:06:01,1,2,0.533,desktop,4,False,16.2,18,0,False,2.8449093838194073
24776,246,84,2026-01-13 01:12:26,1,3,0.815,mobile,1,True,15.8,1,1,False,2.8213788864092133
43886,264,102,2026-02-14 03:56:33,1,3,0.561,mobile,4,True,41.1,3,5,False,3.7400477406883357
30168,513,58,2026-01-16 06:43:57,1,2,0.65,desktop,2,True,19.2,6,4,False,3.005682604407159
58364,788,2,2026-04-28 20:47:34,1,5,0.949,mobile,5,False,20.8,20,1,False,3.0819099697950434
44535,133,49,2026-03-24 16:02:24,1,2,0.857,desktop,2,True,37.1,16,1,False,3.6402142821326553
29661,391,98,2026-01-20 10:38:16,1,3,0.944,desktop,1,False,12.3,10,1,False,2.5877640352277083
37759,205,77,2026-04-30 17:20:00,1,2,0.812,mobile,2,True,43.2,17,3,False,3.7887247890836524
5751,565,75,2026-04-27 04:05:17,1,5,0.974,mobile,3,True,23.5,4,0,False,3.1986731175506815
3105,551,115,2026-03-25 16:01:23,1,1,0.847,desktop,4,True,7.9,16,2,False,2.186051276738094
36944,361,22,2026-01-10 07:56:47,1,1,0.927,mobile,5,True,16.0,7,5,False,2.833213344056216
53057,69,37,2026-01-21 13:49:59,1,4,0.718,mobile,1,False,35.6,13,2,False,3.6000482404073204
7449,567,83,2026-03-17 04:45:02,2,4,0.854,mobile,1,True,40.6,4,1,False,3.728100167267218
57394,790,78,2026-02-07 01:50:17,2,1,0.677,mobile,4,False,14.9,1,5,False,2.766319109226186
24204,709,87,2026-01-21 04:27:04,2,1,0.768,mobile,4,True,17.6,4,2,False,2.9231615807191558
47780,258,120,2026-03-31 07:42:33,1,1,0.882,desktop,3,True,10.8,7,1,False,2.468099531471619
46101,141,89,2026-04-15 08:04:33,1,3,1.0,mobile,4,False,31.5,8,2,False,3.481240089335692
8992,523,53,2026-03-24 05:38:47,1,5,1.0,mobile,4,False,20.4,5,1,False,3.0633909220278057
3254,741,69,2026-02-04 07:41:22,1,1,0.984,mobile,3,True,14.7,7,2,False,2.7536607123542622
41719,581,19,2026-03-23 14:11:06,2,4,0.576,mobile,5,True,48.8,14,0,False,3.9080149840306073
35163,259,44,2026-03-15 10:14:26,1,3,1.0,mobile,4,False,24.7,10,6,False,3.246490991901174
36284,361,46,2026-01-09 02:01:48,1,4,0.911,mobile,1,False,26.7,2,4,False,3.3214324131932926
9580,307,44,2026-03-12 22:29:58,1,3,0.685,mobile,4,False,39.2,22,3,False,3.6938669956249757
42312,610,23,2026-04-11 04:24:34,1,5,0.869,mobile,2,True,16.9,4,5,False,2.884800712846709
49726,109,95,2026-04-18 22:02:00,1,4,0.553,desktop,5,False,28.3,22,5,False,3.3775875160230218
32606,174,54,2026-01-04 20:42:08,1,2,0.599,mobile,5,False,29.9,20,6,False,3.4307561839036995
57352,466,60,2026-02-07 11:05:35,1,2,0.939,mobile,5,False,31.4,11,5,False,3.4781584227982836
49144,703,75,2026-03-06 06:44:40,1,5,0.774,desktop,2,False,35.3,6,4,False,3.591817741270805
6239,527,94,2026-04-25 05:24:29,1,3,0.715,mobile,1,False,14.4,5,5,False,2.7343675094195836
56711,65,33,2026-02-26 23:28:25,4,3,0.904,tablet,1,True,20.9,23,3,False,3.086486636822455
17405,365,112,2026-02-28 20:16:14,1,5,0.811,mobile,3,True,10.6,20,5,False,2.451005098112319
36035,480,30,2026-01-06 00:00:47,2,4,0.819,mobile,4,False,23.5,0,1,False,3.1986731175506815
19675,217,21,2026-02-27 10:16:50,1,2,0.783,mobile,3,False,39.8,10,4,False,3.708682081410116
26116,665,49,2026-04-04 19:32:05,2,2,0.612,mobile,1,False,40.8,19,5,False,3.7328963395307104
3001,744,109,2026-02-07 10:29:42,1,2,0.914,mobile,4,False,18.2,10,5,False,2.954910279033736
43727,487,113,2026-03-08 14:17:38,2,2,0.811,desktop,4,True,18.6,14,6,False,2.975529566236472
12414,407,58,2026-03-01 00:01:42,1,2,0.787,mobile,1,True,25.9,0,6,False,3.292126286607793
47058,178,21,2026-01-07 15:26:54,1,2,0.637,mobile,3,True,50.2,15,2,False,3.9357395320454622
27595,727,88,2026-04-05 20:44:34,1,2,0.816,mobile,4,False,17.9,20,6,False,2.9391619220655967
30132,135,20,2026-02-25 17:31:54,6,4,0.36,mobile,1,True,54.4,17,2,False,4.014579593753238
33437,48,111,2026-02-23 14:39:09,1,3,0.976,tablet,1,True,34.9,14,0,False,3.580737295494233
9453,683,51,2026-01-16 16:03:20,2,5,0.864,desktop,4,True,21.5,16,4,False,3.1135153092103742
56341,218,117,2026-03-20 13:35:36,1,4,0.85,desktop,5,True,15.8,13,4,False,2.8213788864092133
38518,622,39,2026-03-21 23:58:46,1,1,0.821,tablet,2,True,19.2,23,5,False,3.005682604407159
18559,725,58,2026-04-30 12:03:21,1,2,0.705,mobile,4,True,17.9,12,3,False,2.9391619220655967
53174,158,119,2026-03-19 20:27:28,3,1,0.747,mobile,3,True,41.9,20,3,False,3.758871825933971
52108,513,58,2026-02-10 16:04:03,1,2,0.791,desktop,3,True,23.4,16,1,False,3.1945831322991562
48972,738,95,2026-03-12 11:16:22,4,4,0.99,mobile,2,True,15.0,11,3,False,2.772588722239781
1356,634,56,2026-02-25 04:18:02,1,3,0.895,mobile,4,True,20.8,4,2,False,3.0819099697950434
43813,678,36,2026-01-04 04:48:38,1,1,0.874,mobile,5,True,10.3,4,6,False,2.424802725718295
2204,25,26,2026-02-05 23:09:09,1,5,0.79,mobile,5,True,44.1,23,3,False,3.8088822465086327
58295,775,18,2026-04-10 13:30:39,2,3,1.0,mobile,1,True,8.0,13,4,False,2.1972245773362196
50892,720,109,2026-01-09 08:00:48,2,2,0.811,mobile,1,True,23.4,8,4,False,3.1945831322991562
50492,60,115,2026-01-19 18:40:43,1,1,0.516,tablet,2,True,10.0,18,0,False,2.3978952727983707
27996,547,81,2026-02-05 21:59:29,1,3,0.895,mobile,2,True,39.0,21,3,False,3.6888794541139363
26612,743,82,2026-04-23 21:27:38,6,4,0.616,tablet,3,True,36.5,21,3,False,3.624340932976365
8870,706,48,2026-03-03 17:29:58,2,3,0.827,mobile,2,False,33.0,17,1,False,3.5263605246161616
11891,381,82,2026-03-15 21:49:43,1,4,0.461,mobile,3,True,28.0,21,6,False,3.367295829986474
48666,431,46,2026-04-05 19:56:42,2,4,1.0,mobile,5,True,38.7,19,6,False,3.681351187693145
49833,265,109,2026-03-30 21:09:40,1,2,1.0,mobile,3,True,9.1,21,0,False,2.312535423847214
31183,182,27,2026-01-07 17:56:23,1,2,0.976,desktop,3,True,37.4,17,2,False,3.648057459593681
32235,499,96,2026-04-02 18:47:37,1,3,0.803,mobile,3,True,40.4,18,3,False,3.7232808808312687
33032,358,30,2026-01-07 18:40:43,1,4,0.969,mobile,3,True,16.1,18,2,False,2.8390784635086144
19552,137,37,2026-02-06 02:06:39,1,4,0.738,desktop,1,True,29.3,2,4,False,3.4111477125153233
26161,365,18,2026-02-19 09:47:30,1,3,1.0,mobile,3,True,16.5,9,3,False,2.8622008809294686
34473,796,49,2026-02-17 05:43:33,1,2,0.996,mobile,5,True,28.4,5,1,False,3.380994674344636
43130,288,113,2026-02-05 13:17:06,1,2,0.806,tablet,2,True,15.6,13,3,False,2.8094026953624978
11865,531,95,2026-03-08 15:32:19,2,4,0.844,desktop,1,True,22.2,15,6,False,3.1441522786722644
35292,495,101,2026-01-12 20:54:23,1,1,0.866,mobile,1,True,24.8,20,0,False,3.250374491927572
46866,184,17,2026-04-05 08:10:08,1,1,0.842,mobile,1,True,17.5,8,6,False,2.917770732084279
25749,200,26,2026-03-13 20:51:36,5,5,0.455,desktop,3,False,19.5,20,4,False,3.0204248861443626
7822,779,1,2026-04-18 01:24:12,1,4,0.622,mobile,1,True,40.1,1,5,False,3.716008121502189
41758,400,69,2026-04-18 04:28:33,1,1,0.791,mobile,1,True,10.8,4,5,False,2.468099531471619
41348,629,11,2026-03-27 18:04:36,1,1,0.923,mobile,3,True,8.4,18,4,False,2.2407096892759584
48577,341,51,2026-02-20 13:46:38,1,5,0.827,desktop,1,True,12.1,13,4,False,2.5726122302071057
35398,44,102,2026-04-01 07:48:52,1,3,0.953,mobile,2,True,20.3,7,2,False,3.0587070727153796
10691,658,119,2026-03-20 04:37:24,2,1,0.746,mobile,4,True,22.0,4,4,False,3.1354942159291497
38013,97,45,2026-03-23 14:10:54,1,4,0.77,mobile,3,False,25.3,14,0,False,3.269568939183719
12553,439,94,2026-02-09 14:29:39,6,3,1.0,desktop,4,True,8.0,14,0,False,2.1972245773362196
639,89,115,2026-03-06 08:09:32,1,1,1.0,mobile,1,False,9.3,8,4,False,2.33214389523559
43359,458,10,2026-01-24 06:07:06,1,1,0.761,mobile,1,True,36.4,6,5,False,3.6216707044204863
22428,668,41,2026-03-11 13:58:28,1,4,0.709,desktop,2,True,64.5,13,2,False,4.182050142641207
17038,491,63,2026-03-26 23:30:43,1,3,0.698,mobile,2,False,15.1,23,3,False,2.7788192719904172
38480,611,86,2026-03-29 05:40:16,3,4,1.0,mobile,1,True,8.1,5,6,False,2.2082744135228043
14811,749,106,2026-01-25 06:15:42,2,4,0.875,desktop,4,True,24.4,6,6,False,3.2347491740244907
48387,233,64,2026-01-30 01:30:29,1,3,1.0,mobile,5,False,30.2,1,4,False,3.4404180948154366
26777,729,9,2026-02-20 04:49:04,1,5,0.996,tablet,1,False,22.0,4,4,False,3.1354942159291497
13544,11,79,2026-03-28 18:35:09,2,5,0.677,mobile,2,True,70.0,18,5,False,4.2626798770413155
22344,334,68,2026-03-30 09:54:29,1,3,0.419,mobile,1,True,34.9,9,0,False,3.580737295494233
44881,515,49,2026-02-18 01:42:56,1,2,0.776,mobile,4,True,28.1,1,2,False,3.370738174177447
22051,763,38,2026-01-13 16:39:27,1,3,0.745,mobile,3,False,28.9,16,1,False,3.3978584803966405
48459,581,115,2026-04-26 06:53:14,1,1,0.495,mobile,1,True,19.4,6,6,False,3.0155349008501706
59901,663,17,2026-04-05 09:22:46,1,1,1.0,mobile,2,True,24.6,9,6,False,3.242592351485517
42882,10,94,2026-04-11 08:20:05,1,3,0.922,desktop,5,True,19.7,8,5,False,3.0301337002713233
16870,665,70,2026-03-15 02:23:13,2,1,0.801,mobile,3,True,11.8,2,6,False,2.5494451709255714
40543,618,39,2026-04-21 21:41:13,4,1,1.0,mobile,1,True,25.8,21,1,False,3.288401887516811
11812,474,108,2026-01-07 22:27:40,1,3,0.7,mobile,3,True,37.0,22,2,False,3.6375861597263857
33824,138,14,2026-03-22 08:30:43,4,4,0.845,mobile,1,True,23.9,8,6,False,3.214867803470662
44957,340,23,2026-04-23 02:43:18,2,5,0.829,mobile,1,True,16.4,2,3,False,2.856470206220483
26322,396,81,2026-02-08 11:50:10,2,3,0.936,mobile,4,False,40.4,11,6,False,3.7232808808312687
3538,450,28,2026-02-03 02:44:13,1,5,0.806,mobile,2,True,48.0,2,1,False,3.8918202981106265
56738,335,37,2026-03-15 08:25:28,1,4,0.55,mobile,1,True,63.2,8,6,False,4.162003210695915
41477,452,105,2026-01-09 12:37:34,2,4,0.763,mobile,5,True,42.7,12,4,False,3.7773481021015445
16087,737,84,2026-04-17 01:38:32,2,3,0.957,mobile,4,True,15.8,1,4,False,2.8213788864092133
17148,183,36,2026-02-06 23:54:49,3,1,0.884,mobile,4,True,7.0,23,4,False,2.0794415416798357
29327,260,34,2026-04-29 19:09:06,2,4,0.839,tablet,5,True,10.6,19,2,False,2.451005098112319
1353,723,39,2026-04-19 00:28:20,1,1,0.787,desktop,3,True,24.0,0,6,False,3.2188758248682006
21957,524,95,2026-02-12 23:35:03,1,4,0.816,mobile,2,True,37.6,23,3,False,3.653252276470785
59793,745,111,2026-04-18 03:54:39,4,3,0.796,tablet,4,True,40.8,3,5,False,3.7328963395307104
5368,537,117,2026-04-21 14:46:31,1,4,0.665,mobile,4,True,34.6,14,1,False,3.572345637857985
11721,495,81,2026-04-03 14:51:36,2,3,0.965,mobile,2,True,51.6,14,4,False,3.9627161197436642
23579,167,88,2026-02-19 20:10:25,4,2,0.757,desktop,1,False,7.4,20,3,False,2.128231705849268
23693,406,58,2026-03-24 11:02:35,1,2,0.947,desktop,2,True,20.1,11,1,False,3.0492730404820207
39193,770,26,2026-03-16 03:43:13,2,5,0.666,desktop,1,False,36.8,3,0,False,3.632309102625542
56849,627,52,2026-02-01 15:32:20,1,2,0.894,mobile,1,True,16.6,15,6,False,2.8678989020441064
49203,728,91,2026-01-27 20:16:15,1,3,0.891,mobile,5,True,12.0,20,1,False,2.5649493574615367
23021,254,113,2026-03-14 04:15:49,2,2,0.926,desktop,1,True,12.9,4,5,False,2.631888840136646
23888,304,45,2026-01-25 03:42:51,2,4,0.804,mobile,5,True,50.6,3,6,False,3.9435216724875173
50989,367,96,2026-02-05 08:31:34,1,3,0.914,mobile,3,False,49.1,8,3,False,3.914021008090819
8317,136,56,2026-03-15 03:36:10,1,3,0.718,tablet,1,True,13.6,3,6,False,2.681021528714291
50779,243,69,2026-04-24 19:20:34,2,1,0.918,tablet,1,False,10.8,19,4,False,2.468099531471619
19822,593,20,2026-02-08 08:48:45,1,4,0.676,mobile,5,True,45.7,8,6,False,3.8437441646748516
17569,633,120,2026-01-07 08:42:50,1,1,1.0,mobile,4,True,8.7,8,2,False,2.272125885509337
32180,699,40,2026-01-17 04:38:09,2,5,0.56,mobile,2,True,34.3,4,5,False,3.563882963939251
52783,82,107,2026-03-20 01:54:36,3,4,0.904,desktop,4,True,15.1,1,4,False,2.7788192719904172
13179,267,82,2026-03-27 01:13:46,1,4,0.715,mobile,4,False,49.3,1,4,False,3.9180050771056933
50670,289,89,2026-02-10 04:17:29,2,3,0.713,mobile,4,True,55.7,4,1,False,4.037774210733707
45774,150,96,2026-02-10 11:56:57,1,3,0.908,tablet,2,True,29.1,11,1,False,3.40452517175483
42898,758,28,2026-03-26 11:13:16,2,5,0.934,desktop,3,True,33.4,11,3,False,3.5380565643793527
58712,173,77,2026-03-12 07:02:21,1,2,0.864,mobile,5,True,28.7,7,3,False,3.391147045808654
20504,732,117,2026-03-01 02:48:51,2,4,0.739,mobile,3,True,25.1,2,6,False,3.261935314328648
37820,133,104,2026-02-28 14:06:50,1,4,0.817,desktop,5,False,39.9,14,5,False,3.711130063048756
58257,687,79,2026-02-26 06:12:58,1,5,0.548,desktop,2,False,59.7,6,3,False,4.1059436980654525
46664,399,38,2026-04-28 16:16:17,2,3,0.695,mobile,2,True,38.7,16,1,False,3.681351187693145
34758,447,87,2026-04-03 00:45:54,1,1,0.956,desktop,2,True,7.0,0,4,False,2.0794415416798357
52150,174,84,2026-04-10 10:04:21,2,3,0.611,mobile,1,True,21.7,10,4,False,3.122364924487357
22225,382,41,2026-02-18 13:51:38,1,4,0.817,mobile,1,False,47.1,13,2,False,3.8732821771117156
58046,193,38,2026-04-19 11:30:22,3,3,0.29,mobile,4,True,64.2,11,6,False,4.177459468932607
56124,175,56,2026-02-15 04:10:38,2,3,0.93,mobile,5,False,15.5,4,6,False,2.803360380906535
17740,204,54,2026-03-07 15:23:11,1,2,0.948,mobile,3,True,17.1,15,5,False,2.89591193827178
44627,567,63,2026-03-31 07:20:22,1,3,0.828,mobile,2,True,18.4,7,1,False,2.9652730660692823
14822,65,50,2026-03-14 23:37:59,1,3,0.81,tablet,1,True,38.0,23,5,False,3.6635616461296463
36108,242,53,2026-04-30 15:49:59,2,5,0.404,tablet,1,True,46.7,15,3,False,3.8649313978942956
23077,732,16,2026-03-12 15:55:11,4,1,0.865,mobile,1,False,13.9,15,3,False,2.7013612129514133
33294,597,66,2026-01-24 06:32:07,1,3,0.865,tablet,1,False,27.6,6,5,False,3.353406717825807
35234,180,90,2026-01-14 01:13:33,3,3,0.763,desktop,2,True,9.6,1,2,False,2.3608540011180215
39532,15,67,2026-04-30 21:56:16,1,4,0.872,mobile,2,True,23.8,21,3,False,3.2108436531709366
58951,230,110,2026-02-05 21:07:15,3,3,0.952,mobile,2,True,6.7,21,3,False,2.0412203288596382
4920,771,95,2026-03-04 10:57:11,1,4,0.616,desktop,4,False,26.5,10,2,False,3.3141860046725258
23340,396,18,2026-01-13 08:30:14,1,3,0.935,mobile,2,True,10.8,8,1,False,2.468099531471619
12272,535,99,2026-04-20 21:11:12,1,1,0.549,mobile,4,True,41.1,21,0,False,3.7400477406883357
57013,647,21,2026-04-16 00:34:18,1,2,0.887,mobile,4,True,37.4,0,3,False,3.648057459593681
46469,584,27,2026-02-05 15:22:26,1,2,0.709,mobile,2,True,60.7,15,3,False,4.122283930911342
36090,107,29,2026-04-04 06:27:39,2,4,0.634,mobile,2,True,46.3,6,5,False,3.856510295497887
45619,546,13,2026-02-23 15:57:32,1,2,0.536,mobile,3,True,17.4,15,0,False,2.91235066461494
6724,28,69,2026-03-07 21:45:48,1,1,0.873,desktop,5,True,13.3,21,5,False,2.6602595372658615
26365,777,2,2026-02-11 16:22:50,2,5,0.376,desktop,2,False,46.0,16,2,False,3.8501476017100584
8948,80,115,2026-01-04 07:49:15,1,1,0.842,mobile,4,True,17.8,7,6,False,2.9338568698359038
11441,535,14,2026-02-03 01:35:21,1,4,0.996,mobile,1,True,17.1,1,1,False,2.89591193827178
59637,341,43,2026-03-08 00:38:30,1,3,0.975,desktop,5,True,24.6,0,6,False,3.242592351485517
55465,523,24,2026-03-12 12:53:26,1,4,0.991,mobile,5,True,25.2,12,3,False,3.265759410767051
10772,727,56,2026-01-02 19:43:49,1,3,0.744,mobile,5,False,18.7,19,4,False,2.9806186357439426
25924,305,95,2026-02-05 01:03:46,1,4,0.739,desktop,3,False,38.5,1,3,False,3.676300671907076
52954,713,18,2026-03-03 17:42:53,1,3,0.457,tablet,1,False,23.8,17,1,False,3.2108436531709366
33112,533,71,2026-01-02 18:05:38,1,5,0.867,mobile,5,True,69.3,18,4,False,4.252771798816619
4662,230,102,2026-01-26 07:24:12,1,3,1.0,mobile,1,True,17.2,7,0,False,2.9014215940827497
54480,136,6,2026-04-02 10:50:48,2,2,0.781,tablet,4,True,17.6,10,3,False,2.9231615807191558
41659,258,97,2026-01-06 12:26:31,2,4,0.919,desktop,3,True,23.1,12,1,False,3.1822118404966093
48000,202,59,2026-01-24 18:10:41,4,1,0.746,mobile,4,True,9.9,18,5,False,2.388762789235098
39040,101,39,2026-04-26 22:13:22,2,1,0.872,tablet,5,True,17.5,22,6,False,2.917770732084279
14961,18,43,2026-01-03 13:06:59,2,3,0.59,mobile,4,True,50.4,13,5,False,3.9396381724611196
19990,113,69,2026-04-09 06:43:33,1,1,0.819,desktop,3,False,6.8,6,3,False,2.0541237336955462
33668,783,6,2026-04-20 10:43:15,1,2,0.663,mobile,3,False,57.7,10,0,False,4.072439726834051
30061,284,71,2026-01-23 06:58:52,1,5,1.0,mobile,3,True,27.7,6,4,False,3.3568971227655755
37112,689,28,2026-03-03 20:52:41,2,5,1.0,desktop,3,False,36.1,20,1,False,3.6136169696133895
12694,210,51,2026-04-11 17:56:35,1,5,0.917,mobile,5,False,33.2,17,5,False,3.5322256440685598
5588,424,106,2026-03-01 11:39:46,4,4,0.728,mobile,3,True,17.3,11,6,False,2.9069010598473755
1182,91,13,2026-02-05 15:09:18,1,2,0.469,mobile,3,True,19.7,15,3,False,3.0301337002713233
26786,706,107,2026-01-22 11:47:19,1,4,0.863,mobile,4,True,27.2,11,3,False,3.339321977944068
1649,402,15,2026-02-17 03:18:04,1,4,0.418,desktop,4,True,21.7,3,1,False,3.122364924487357
47601,359,17,2026-03-30 23:06:47,3,1,0.691,mobile,5,True,33.6,23,0,False,3.543853682063679
740,139,89,2026-04-30 13:01:17,1,3,0.856,mobile,5,False,69.7,13,3,False,4.258445572902527
308,73,53,2026-03-19 19:15:55,1,5,0.936,mobile,2,True,31.3,19,3,False,3.475067230228611
34931,352,95,2026-03-26 10:37:15,3,4,0.85,mobile,5,True,23.0,10,3,False,3.1780538303479458
14638,657,1,2026-03-03 13:51:14,3,4,0.856,mobile,4,True,13.5,13,1,False,2.6741486494265287
56101,575,95,2026-03-19 05:44:15,3,4,0.763,tablet,2,True,25.8,5,3,False,3.288401887516811
26390,51,54,2026-04-03 14:20:06,1,2,0.893,mobile,2,True,52.1,14,4,False,3.9721769282478934
55854,532,11,2026-02-18 05:21:46,2,1,0.872,mobile,2,True,12.3,5,2,False,2.5877640352277083
22686,663,50,2026-01-18 23:30:06,1,3,1.0,mobile,4,True,29.9,23,6,False,3.4307561839036995
24633,156,71,2026-02-03 12:59:37,3,5,1.0,mobile,4,True,21.0,12,1,False,3.091042453358316
18472,108,26,2026-03-14 10:41:57,2,5,0.825,mobile,3,True,38.8,10,5,False,3.6838669122903918
9282,164,21,2026-02-03 23:28:27,1,2,0.828,mobile,3,True,42.3,23,1,False,3.768152635008444
41102,419,32,2026-04-03 12:44:11,3,4,0.697,mobile,4,False,22.4,12,4,False,3.152736022363656
31618,365,80,2026-02-07 09:52:15,3,4,1.0,mobile,5,True,32.7,9,5,False,3.517497837358316
48344,397,77,2026-03-11 06:52:16,2,2,0.918,mobile,3,True,29.1,6,2,False,3.40452517175483
224,212,77,2026-01-23 12:00:18,2,2,0.686,mobile,4,False,31.3,12,4,False,3.475067230228611
39105,76,113,2026-03-28 04:07:56,5,2,0.759,mobile,1,True,16.5,4,5,False,2.8622008809294686
25150,118,114,2026-04-05 00:31:05,2,2,0.839,desktop,3,True,9.7,0,6,False,2.3702437414678603
8576,326,116,2026-01-08 18:25:02,1,4,0.575,mobile,3,True,17.3,18,3,False,2.9069010598473755
11155,749,98,2026-04-07 15:28:53,1,3,0.86,desktop,5,True,7.9,15,1,False,2.186051276738094
8818,684,37,2026-01-25 07:23:09,1,4,0.5,tablet,4,False,36.6,7,6,False,3.6270040503958487
30640,620,2,2026-04-20 07:21:35,2,5,0.591,desktop,1,True,16.6,7,0,False,2.8678989020441064
7818,299,101,2026-03-20 11:39:40,1,1,0.593,mobile,1,True,21.7,11,4,False,3.122364924487357
56727,493,10,2026-04-16 00:56:58,1,1,0.869,desktop,5,True,20.1,0,3,False,3.0492730404820207
38061,458,105,2026-02-13 11:01:15,2,4,0.767,mobile,3,True,44.5,11,4,False,3.817712325956905
49857,283,53,2026-02-15 21:57:26,1,5,0.811,tablet,4,False,15.2,21,6,False,2.785011242238338
33101,230,51,2026-01-02 17:25:42,1,5,1.0,mobile,3,True,15.1,17,4,False,2.7788192719904172
48465,651,107,2026-04-30 04:36:20,2,4,0.753,desktop,3,False,34.2,4,3,False,3.5610460826040513
32544,66,87,2026-01-29 02:14:52,1,1,0.948,mobile,5,True,11.5,2,3,False,2.5257286443082556
11511,32,31,2026-01-20 10:47:56,1,3,0.873,mobile,3,False,25.4,10,1,False,3.2733640101522705
39387,246,10,2026-02-08 20:12:47,1,1,0.916,mobile,1,True,31.2,20,6,False,3.4719664525503626
14878,335,114,2026-01-05 17:42:41,2,2,0.492,mobile,4,True,28.4,17,0,False,3.380994674344636
58238,100,18,2026-03-21 22:20:55,1,3,1.0,mobile,4,True,18.3,22,5,False,2.9601050959108397
27959,227,15,2026-01-27 12:02:56,1,4,0.491,mobile,4,True,33.5,12,1,False,3.5409593240373143
40451,105,81,2026-03-13 06:46:08,1,3,0.811,desktop,4,True,48.1,6,4,False,3.893859034800475
48838,78,103,2026-02-28 07:29:39,1,3,0.944,tablet,4,True,27.3,7,5,False,3.342861804649192
6747,124,101,2026-02-03 16:41:16,1,1,0.695,desktop,2,True,30.6,16,1,False,3.4531571205928664
46879,545,88,2026-04-04 11:02:39,3,2,0.774,desktop,2,True,16.3,11,5,False,2.8507065015037334
29636,245,103,2026-02-08 20:21:10,1,3,0.422,mobile,1,True,28.4,20,6,False,3.380994674344636
58469,210,117,2026-01-10 11:15:06,1,4,0.646,mobile,1,False,27.9,11,5,False,3.3638415951183864
27097,74,102,2026-01-09 06:36:03,1,3,0.828,mobile,5,True,23.5,6,4,False,3.1986731175506815
34837,342,100,2026-02-19 18:13:54,3,2,0.832,mobile,5,True,18.8,18,3,False,2.9856819377004897
1312,703,71,2026-04-25 05:04:51,1,5,0.634,desktop,5,True,44.2,5,5,False,3.8110970868381857
21799,308,51,2026-04-18 04:34:31,1,5,0.873,mobile,5,True,39.3,4,5,False,3.696351468952637
47718,101,48,2026-03-28 20:25:06,2,3,1.0,tablet,1,False,27.6,20,5,False,3.353406717825807
41533,293,28,2026-01-21 14:16:29,3,5,0.665,mobile,1,False,107.7,14,2,False,4.688591794127164
18318,500,93,2026-01-31 22:37:57,2,4,0.724,mobile,2,True,28.2,22,5,False,3.374168709274236
34308,664,100,2026-01-15 18:07:31,1,2,1.0,desktop,1,True,12.8,18,3,False,2.624668592163159
7259,607,61,2026-03-29 07:38:27,2,3,0.904,mobile,3,True,12.6,7,6,False,2.6100697927420065
44819,6,98,2026-03-10 16:50:25,1,3,0.521,mobile,1,True,20.1,16,1,False,3.0492730404820207
56410,194,20,2026-04-16 23:31:50,1,4,0.938,tablet,4,False,25.3,23,3,False,3.269568939183719
13681,618,76,2026-02-25 16:14:41,4,4,1.0,mobile,2,True,22.8,16,2,False,3.169685580677429
46232,708,11,2026-03-01 16:47:23,1,1,0.744,mobile,5,True,12.6,16,6,False,2.6100697927420065
13111,330,40,2026-03-28 21:37:55,5,5,0.669,mobile,2,True,25.3,21,5,False,3.269568939183719
33496,513,55,2026-02-20 23:27:01,3,2,0.795,desktop,4,True,11.2,23,4,False,2.501435951739211
26957,540,87,2026-04-29 21:37:57,1,1,0.515,mobile,4,False,39.1,21,2,False,3.6913763343125234
49834,506,110,2026-04-23 18:10:05,1,3,0.574,mobile,3,True,22.4,18,3,False,3.152736022363656
